Node1	Node2	P_value	Adj_p_value	Fisher_p_value	zt_pois_cdf	Raw_co_occurrence	Expansion
BECN1	DENR	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	DNM1L	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	GAPDH	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	H2BW2	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	MAP1LC3B	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	MUTYH	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	MYOG	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	OPA1	0.001032726	0.002305124	0.02970297	0.675762622	1	3
BECN1	PPARGC1A	0.000296412	0.000716663	0.01980198	0.675762622	1	3
BECN1	RACGAP1	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
BECN1	SLC25A4	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	SOD1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	SOD2	0.000338715	0.000811561	0.01980198	0.675762622	1	3
BECN1	SQSTM1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	UTRN	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	VDAC1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BECN1	amyotrophic lateral sclerosis/genetics	0.003526076	0.006899146	0.04950495	0.675762622	1	3
BECN1	dna-binding proteins/genetics	0.002534175	0.005164561	0.04950495	0.675762622	1	3
BECN1	mutation missense	0.002041425	0.003496484	0.038216561	0.704306703	1	4
BECN1	neuromuscular junction/genetics	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	CASP12	0.000192697	0.000505493	0.01980198	0.675762622	1	3
BNIP3	CRTAP	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	CUX1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	CYCS	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	CYTIP	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	DENR	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	DNM1L	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	GAPDH	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	H2BW2	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	MAP1LC3B	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	MUTYH	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	MYOG	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	OPA1	0.001032726	0.002305124	0.02970297	0.675762622	1	3
BNIP3	PPARGC1A	0.000296412	0.000716663	0.01980198	0.675762622	1	3
BNIP3	RACGAP1	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
BNIP3	SLC25A4	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	SOD1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	SOD2	0.000338715	0.000811561	0.01980198	0.675762622	1	3
BNIP3	SQSTM1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	UTRN	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	VDAC1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
BNIP3	amyotrophic lateral sclerosis/genetics	0.003526076	0.006899146	0.04950495	0.675762622	1	3
BNIP3	dna-binding proteins/genetics	0.002534175	0.005164561	0.04950495	0.675762622	1	3
BNIP3	mutation missense	0.002041425	0.003496484	0.038216561	0.704306703	1	4
BNIP3	neuromuscular junction/genetics	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
C3	RACGAP1	4.61E-09	1.50E-08	0.01910828	0.704306703	1	4
C3	adp ribose transferases/pharmacology	0	0	0.006369427	0.704306703	1	4
C3	amides/pharmacology	0	0	0.006369427	0.704306703	1	4
C3	botulinum toxins/pharmacology	0	0	0.006369427	0.704306703	1	4
C3	caspase 3/metabolism	0.000475505	0.000885677	0.063694268	0.704306703	1	4
C3	myocytes cardiac/drug effects	0	0	0.006369427	0.704306703	1	4
C3	phosphatidylserines/metabolism	7.80E-05	0.000163042	0.050955414	0.704306703	1	4
C3	phospholipid transfer proteins/metabolism	0	0	0.006369427	0.704306703	1	4
C3	pyridines/pharmacology	0	0	0.006369427	0.704306703	1	4
C3	rho gtp-binding proteins/antagonists & inhibitors	0	0	0.012738854	0.704306703	1	4
C3	rho-associated kinases/antagonists & inhibitors	0	0	0.006369427	0.704306703	1	4
CA2	MFN2	1.80E-06	9.65E-06	0.033333333	0.684648414	1	0
CA2	RMDN3	0.000133262	0.000485659	0.033333333	0.684648414	1	0
CA2	VAPB	0.000133262	0.000485659	0.033333333	0.684648414	1	0
CA2	calcium/metabolism	0.003864335	0.007374722	0.115841584	0.675762622	1	3
CA2	calpain/drug effects	5.45E-12	2.14E-11	0.01910828	0.704306703	1	4
CA2	caspases/drug effects	0.000138459	0.000277887	0.074969575	0.704306703	1	4
CA2	cations divalent/metabolism	0.000133262	0.000485659	0.033333333	0.684648414	1	0
CA2	chromatin/drug effects	5.45E-12	2.14E-11	0.01910828	0.704306703	1	4
CA2	cytosol/metabolism	0.002419482	0.005711132	0.08447205	0.6737233	1	2
CA2	endoplasmic reticulum/metabolism	4.56E-09	4.67E-08	0.000564972	0.371068466	2	0
CA2	exocytosis/drug effects	5.45E-12	2.14E-11	0.01910828	0.704306703	1	4
CA2	fibroblasts	0.000516484	0.001618315	0.066101695	0.684648414	1	0
CA2	gene expression regulation	3.13E-05	9.62E-05	0.058811881	0.675762622	1	3
CA2	glycogen synthase kinase 3 beta/metabolism	0.000133262	0.000485659	0.033333333	0.684648414	1	0
CA2	gtp phosphohydrolases/biosynthesis	1.80E-06	9.65E-06	0.033333333	0.684648414	1	0
CA2	hek293 cells	0.003664646	0.008194604	0.08447205	0.6737233	1	2
CA2	homeostasis/physiology	0.000133262	0.000485659	0.033333333	0.684648414	1	0
CA2	induced pluripotent stem cells/metabolism	0.002475515	0.005074432	0.059405941	0.360232201	2	3
CA2	intracellular membranes/drug effects	4.19E-05	9.11E-05	0.056591487	0.704306703	1	4
CA2	mitochondrial proteins/metabolism	0.004772384	0.008752048	0.134455446	0.675762622	1	3
CA2	mitophagy/genetics	0.001040914	0.002321973	0.097029703	0.675762622	1	3
CA2	mutation	0.002475515	0.005074432	0.045742574	0.360232201	2	3
CA2	neurons/cytology	0.00080674	0.001462985	0.111006622	0.704306703	1	4
CA2	nitric oxide/biosynthesis	5.45E-12	2.14E-11	0.01910828	0.704306703	1	4
CA2	protein tyrosine phosphatases/metabolism	0.000133262	0.000485659	0.033333333	0.684648414	1	0
CA2	receptors n-methyl-d-aspartate/antagonists & inhibitors	5.45E-12	2.14E-11	0.01910828	0.704306703	1	4
CA2	rotenone/pharmacology	1.84E-06	4.77E-06	0.037971583	0.704306703	1	4
CA2	uncoupling agents/pharmacology	1.84E-06	4.77E-06	0.037971583	0.704306703	1	4
CA2	vesicular transport proteins/metabolism	0.000133262	0.000485659	0.033333333	0.684648414	1	0
CASP12	CRTAP	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	CUX1	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	CYCS	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	CYTIP	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	DENR	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	DNM1L	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	GAPDH	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	H2BW2	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	MAP1LC3B	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	MUTYH	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	MYOG	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	PPARGC1A	0.002624163	0.005322074	0.039405941	0.675762622	1	3
CASP12	RACGAP1	0.001195998	0.002628638	0.039405941	0.675762622	1	3
CASP12	SLC25A4	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	SOD1	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	SOD2	0.002890106	0.005837531	0.039405941	0.675762622	1	3
CASP12	SQSTM1	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	UTRN	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	VDAC1	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP12	caspases/biosynthesis	4.83E-09	2.61E-08	0.01980198	0.675762622	1	3
CASP12	cytochromes c/metabolism	4.83E-09	2.61E-08	0.01980198	0.675762622	1	3
CASP12	drugs chinese herbal/toxicity	4.83E-09	2.61E-08	0.01980198	0.675762622	1	3
CASP12	hepatocytes/drug effects	4.83E-09	2.61E-08	0.01980198	0.675762622	1	3
CASP12	mitochondria liver/drug effects	4.83E-09	2.61E-08	0.01980198	0.675762622	1	3
CASP12	mitogen-activated protein kinases/physiology	4.83E-09	2.61E-08	0.01980198	0.675762622	1	3
CASP12	neuromuscular junction/genetics	0.000192697	0.000505493	0.01980198	0.675762622	1	3
CASP2	antineoplastic agents phytogenic/pharmacology	4.22E-08	2.01E-07	0.01980198	0.675762622	1	3
CASP2	bcl-2-associated x protein/metabolism	8.02E-07	2.13E-06	0.025396048	0.704306703	1	4
CASP2	benzothiazoles/pharmacology	5.22E-11	1.97E-10	0.012738854	0.704306703	1	4
CASP2	caspase 2/metabolism	3.83E-08	1.14E-07	0.025396048	0.704306703	1	4
CASP2	caspase 9/metabolism	0.001791498	0.00309349	0.062877674	0.704306703	1	4
CASP2	caspases/metabolism	1.52E-05	4.87E-05	0.03960396	0.675762622	1	3
CASP2	cell cycle proteins/antagonists & inhibitors	5.22E-11	1.97E-10	0.012738854	0.704306703	1	4
CASP2	dna damage	5.22E-11	1.97E-10	0.012738854	0.704306703	1	4
CASP2	dose-response relationship drug	0.000240424	0.000593409	0.069306931	0.675762622	1	3
CASP2	etoposide/pharmacology	0.000343329	0.000652206	0.050465458	0.704306703	1	4
CASP2	hl-60 cells	6.17E-11	4.16E-10	0.02970297	0.675762622	1	3
CASP2	intracellular membranes/drug effects	0	0	0.00990099	0.675762622	1	3
CASP2	leukemia promyelocytic acute	0	0	0.00990099	0.675762622	1	3
CASP2	melanoma/pathology	5.22E-11	1.97E-10	0.012738854	0.704306703	1	4
CASP2	necrosis/drug therapy	0	0	0.00990099	0.675762622	1	3
CASP2	nf-kappa b/metabolism	4.92E-14	4.10E-13	0.01980198	0.675762622	1	3
CASP2	protein kinase inhibitors/pharmacology	8.02E-07	2.13E-06	0.025396048	0.704306703	1	4
CASP2	toluene/analogs & derivatives	5.22E-11	1.97E-10	0.012738854	0.704306703	1	4
CASP2	tumor cells cultured/drug effects	5.22E-11	1.97E-10	0.012738854	0.704306703	1	4
CASP2	tumor suppressor protein p53/metabolism	5.22E-11	1.97E-10	0.012738854	0.704306703	1	4
CASP3	CASP8	2.70E-06	1.43E-05	0.032258065	0.682254817	1	1
CASP3	CASP9	2.70E-06	1.43E-05	0.032258065	0.682254817	1	1
CASP3	PARK7	4.12E-05	0.000168133	0.05	0.684648414	1	0
CASP3	TNS1	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
CASP3	apoptosis/drug effects	0.003362639	0.008691422	0.066666667	0.684648414	1	0
CASP3	caspases/metabolism	2.70E-06	1.43E-05	0.032258065	0.682254817	1	1
CASP3	cell survival	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
CASP3	hydrogen peroxide/pharmacology	2.40E-05	0.000102874	0.033333333	0.684648414	1	0
CASP3	membrane potential mitochondrial	8.36E-05	0.000322646	0.05	0.684648414	1	0
CASP3	mesenchymal stem cells/metabolism	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
CASP3	neostriatum/drug effects	2.70E-06	1.43E-05	0.032258065	0.682254817	1	1
CASP3	oxidative stress	0.003619594	0.009273508	0.083333333	0.684648414	1	0
CASP3	oxidopamine	2.40E-07	1.42E-06	0.033333333	0.684648414	1	0
CASP3	rna messenger/genetics	2.70E-06	1.43E-05	0.032258065	0.682254817	1	1
CASP3	rotenone	2.70E-06	1.43E-05	0.032258065	0.682254817	1	1
CASP3	ursodeoxycholic acid/pharmacology	2.70E-06	1.43E-05	0.032258065	0.682254817	1	1
CASP3	wharton jelly/cytology	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
CASP8	CASP9	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP8	MAPK8	0.004014693	0.006518911	0.033153683	0.395836357	2	4
CASP8	PIK3CA	0.000830086	0.001500973	2.52E-05	0.006469601	6	4
CASP8	PTEN	0.002333697	0.003947878	1.96E-07	3.79E-07	12	4
CASP8	adenosine triphosphate/metabolism	0.003143795	0.007921694	0.080645161	0.682254817	1	1
CASP8	apoptosis	0.003401695	0.005581796	0.002522712	0.022707082	5	4
CASP8	apoptosis/drug effects	0.003096671	0.007016955	0.071428571	0.6737233	1	2
CASP8	caspases/metabolism	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP8	dopamine/metabolism	0.000334617	0.001078969	0.064516129	0.682254817	1	1
CASP8	endothelial cells/drug effects	0.006053996	0.009552249	0.033153683	0.395836357	2	4
CASP8	gene expression regulation/drug effects	9.06E-05	0.000338016	0.048387097	0.682254817	1	1
CASP8	neostriatum/drug effects	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP8	neurons/drug effects	0.000496443	0.001531326	0.064516129	0.682254817	1	1
CASP8	nf-kappa b/metabolism	0.004180489	0.006770566	0.005775158	0.18130336	3	4
CASP8	rna messenger/genetics	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP8	rotenone	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP8	ursodeoxycholic acid/pharmacology	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP9	MAPK8	0.003710807	0.006066846	0.030867222	0.395836357	2	4
CASP9	PIK3CA	0.000724103	0.001320777	2.00E-05	0.006469601	6	4
CASP9	PTEN	0.001987123	0.003413853	1.18E-07	3.79E-07	12	4
CASP9	adenosine triphosphate/metabolism	0.003143795	0.007921694	0.080645161	0.682254817	1	1
CASP9	apoptosis	0.003053305	0.005051984	0.002114158	0.022707082	5	4
CASP9	apoptosis/drug effects	0.003096671	0.007016955	0.071428571	0.6737233	1	2
CASP9	caspases/metabolism	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP9	dopamine/metabolism	0.000334617	0.001078969	0.064516129	0.682254817	1	1
CASP9	endothelial cells/drug effects	0.005625513	0.008947153	0.030867222	0.395836357	2	4
CASP9	gene expression regulation/drug effects	9.06E-05	0.000338016	0.048387097	0.682254817	1	1
CASP9	neostriatum/drug effects	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP9	neurons/drug effects	0.000496443	0.001531326	0.064516129	0.682254817	1	1
CASP9	rna messenger/genetics	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP9	rotenone	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CASP9	ursodeoxycholic acid/pharmacology	1.08E-11	1.45E-10	0.016129032	0.682254817	1	1
CD4	CD83	0	0	0.006369427	0.704306703	1	4
CD4	CD86	0	0	0.006369427	0.704306703	1	4
CD4	CIITA	0	0	0.006369427	0.704306703	1	4
CD4	IFNG	0	0	0.006369427	0.704306703	1	4
CD4	antigens cd/metabolism	0	0	0.006369427	0.704306703	1	4
CD4	b7-2 antigen/metabolism	0	0	0.006369427	0.704306703	1	4
CD4	cell differentiation/genetics	0.001280871	0.002261658	0.076433121	0.704306703	1	4
CD4	cell self renewal	8.27E-14	3.68E-13	0.012738854	0.704306703	1	4
CD4	dendritic cells/metabolism	0	0	0.006369427	0.704306703	1	4
CD4	deoxyribonucleases/classification	0	0	0.006369427	0.704306703	1	4
CD4	embryoid bodies/metabolism	0	0	0.006369427	0.704306703	1	4
CD4	fibroblasts/metabolism	2.80E-10	9.95E-10	0.01910828	0.704306703	1	4
CD4	histocompatibility antigens class ii/genetics	0	0	0.006369427	0.704306703	1	4
CD4	human embryonic stem cells/metabolism	0.000526733	0.000975187	0.063694268	0.704306703	1	4
CD4	immunoglobulins/metabolism	0	0	0.006369427	0.704306703	1	4
CD4	interferon-gamma/metabolism	3.90E-11	1.48E-10	0.012738854	0.704306703	1	4
CD4	karyotype	0	0	0.006369427	0.704306703	1	4
CD4	nuclear proteins/genetics	0	0	0.006369427	0.704306703	1	4
CD4	teratoma	0	0	0.006369427	0.704306703	1	4
CD4	trans-activators/genetics	0	0	0.006369427	0.704306703	1	4
CD4	tumor cells cultured	0.000123433	0.000248409	0.038216561	0.704306703	1	4
CD44	PRKN	0.000849282	0.00192244	0.138613861	0.675762622	1	3
CD44	apoptosis	9.83E-09	8.95E-08	0.033333333	0.684648414	1	0
CD44	cell differentiation/physiology	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
CD44	cell line	0.004816425	0.008798757	0.168316832	0.675762622	1	3
CD44	dopaminergic neurons/cytology	0.001714637	0.004737263	0.1	0.684648414	1	0
CD44	hyaluronan receptors/metabolism	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
CD44	induced pluripotent stem cells/cytology	0.000454362	0.001070294	0.138613861	0.675762622	1	3
CD44	mitophagy/physiology	1.34E-10	1.76E-09	0.033333333	0.684648414	1	0
CD44	neural stem cells/cytology	4.98E-06	2.54E-05	0.05	0.684648414	1	0
CD44	parkinson disease/etiology	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
CD44	reactive oxygen species/metabolism	0.000465113	0.001481189	0.083333333	0.684648414	1	0
CD44	ubiquitin-protein ligases/metabolism	0.000165081	0.000438006	0.108910891	0.675762622	1	3
CD83	CD86	0	0	0.006369427	0.704306703	1	4
CD83	CIITA	0	0	0.006369427	0.704306703	1	4
CD83	IFNG	0	0	0.006369427	0.704306703	1	4
CD83	antigens cd/metabolism	0	0	0.006369427	0.704306703	1	4
CD83	b7-2 antigen/metabolism	0	0	0.006369427	0.704306703	1	4
CD83	cell differentiation/genetics	0.001280871	0.002261658	0.076433121	0.704306703	1	4
CD83	cell self renewal	8.27E-14	3.68E-13	0.012738854	0.704306703	1	4
CD83	dendritic cells/metabolism	0	0	0.006369427	0.704306703	1	4
CD83	deoxyribonucleases/classification	0	0	0.006369427	0.704306703	1	4
CD83	embryoid bodies/metabolism	0	0	0.006369427	0.704306703	1	4
CD83	fibroblasts/metabolism	2.80E-10	9.95E-10	0.01910828	0.704306703	1	4
CD83	histocompatibility antigens class ii/genetics	0	0	0.006369427	0.704306703	1	4
CD83	human embryonic stem cells/metabolism	0.000526733	0.000975187	0.063694268	0.704306703	1	4
CD83	immunoglobulins/metabolism	0	0	0.006369427	0.704306703	1	4
CD83	interferon-gamma/metabolism	3.90E-11	1.48E-10	0.012738854	0.704306703	1	4
CD83	karyotype	0	0	0.006369427	0.704306703	1	4
CD83	nuclear proteins/genetics	0	0	0.006369427	0.704306703	1	4
CD83	teratoma	0	0	0.006369427	0.704306703	1	4
CD83	trans-activators/genetics	0	0	0.006369427	0.704306703	1	4
CD83	tumor cells cultured	0.000123433	0.000248409	0.038216561	0.704306703	1	4
CD86	CIITA	0	0	0.006369427	0.704306703	1	4
CD86	IFNG	0	0	0.006369427	0.704306703	1	4
CD86	antigens cd/metabolism	0	0	0.006369427	0.704306703	1	4
CD86	b7-2 antigen/metabolism	0	0	0.006369427	0.704306703	1	4
CD86	cell differentiation/genetics	0.001280871	0.002261658	0.076433121	0.704306703	1	4
CD86	cell self renewal	8.27E-14	3.68E-13	0.012738854	0.704306703	1	4
CD86	dendritic cells/metabolism	0	0	0.006369427	0.704306703	1	4
CD86	deoxyribonucleases/classification	0	0	0.006369427	0.704306703	1	4
CD86	embryoid bodies/metabolism	0	0	0.006369427	0.704306703	1	4
CD86	fibroblasts/metabolism	2.80E-10	9.95E-10	0.01910828	0.704306703	1	4
CD86	histocompatibility antigens class ii/genetics	0	0	0.006369427	0.704306703	1	4
CD86	human embryonic stem cells/metabolism	0.000526733	0.000975187	0.063694268	0.704306703	1	4
CD86	immunoglobulins/metabolism	0	0	0.006369427	0.704306703	1	4
CD86	interferon-gamma/metabolism	3.90E-11	1.48E-10	0.012738854	0.704306703	1	4
CD86	karyotype	0	0	0.006369427	0.704306703	1	4
CD86	nuclear proteins/genetics	0	0	0.006369427	0.704306703	1	4
CD86	teratoma	0	0	0.006369427	0.704306703	1	4
CD86	trans-activators/genetics	0	0	0.006369427	0.704306703	1	4
CD86	tumor cells cultured	0.000123433	0.000248409	0.038216561	0.704306703	1	4
CFLAR	NFKB1	6.34E-08	2.96E-07	0.02970297	0.675762622	1	3
CFLAR	PIK3CA	0.001076908	0.002392471	0.059405941	0.675762622	1	3
CFLAR	apoptosis	0.000495306	0.001156987	0.069306931	0.675762622	1	3
CFLAR	cytochrome c group/metabolism	4.54E-08	2.14E-07	0.02970297	0.675762622	1	3
CFLAR	dose-response relationship drug	0.001186993	0.002609374	0.069306931	0.675762622	1	3
CFLAR	etoposide/pharmacology	0	0	0.00990099	0.675762622	1	3
CFLAR	fas receptor/metabolism	0	0	0.00990099	0.675762622	1	3
CFLAR	hela cells	0	0	0.00990099	0.675762622	1	3
CFLAR	jurkat cells	0	0	0.00990099	0.675762622	1	3
CFLAR	mitomycin/pharmacology	0	0	0.00990099	0.675762622	1	3
CFLAR	nucleic acid synthesis inhibitors/pharmacology	0	0	0.00990099	0.675762622	1	3
CFLAR	staurosporine/pharmacology	9.96E-10	5.61E-09	0.01980198	0.675762622	1	3
CHCHD10	CHCHD2	8.49E-14	1.73E-12	0.001694915	0.371068466	2	0
CHCHD10	TARDBP	3.59E-05	0.0001285	0.08447205	0.6737233	1	2
CHCHD10	amyotrophic lateral sclerosis/genetics	4.03E-10	4.86E-09	0.033333333	0.684648414	1	0
CHCHD10	cell death/genetics	3.67E-09	2.25E-08	0.042857143	0.6737233	1	2
CHCHD10	cell differentiation	0.002234886	0.004643194	0.195655566	0.675762622	1	3
CHCHD10	dna-binding proteins	2.20E-09	2.30E-08	0.033333333	0.684648414	1	0
CHCHD10	dna-binding proteins/metabolism	4.03E-10	4.86E-09	0.033333333	0.684648414	1	0
CHCHD10	human embryonic stem cells/metabolism	7.05E-06	3.54E-05	0.066101695	0.684648414	1	0
CHCHD10	mitochondria/metabolism	0.003333106	0.005477415	0.125073098	0.395836357	2	4
CHCHD10	mitochondria/pathology	6.96E-06	2.81E-05	0.08447205	0.6737233	1	2
CHCHD10	mitochondrial diseases/genetics	2.20E-09	2.30E-08	0.033333333	0.684648414	1	0
CHCHD10	mitochondrial membranes/metabolism	7.05E-06	3.54E-05	0.066101695	0.684648414	1	0
CHCHD10	mitochondrial proteins/genetics	0.00202679	0.00556211	0.098305085	0.684648414	1	0
CHCHD10	mitochondrial proteins/metabolism	0.000380266	0.00110568	0.024808184	0.357776018	2	2
CHCHD10	motor neurons/metabolism	4.03E-10	4.86E-09	0.033333333	0.684648414	1	0
CHCHD10	nerve degeneration/genetics	0.002549034	0.005193871	0.195655566	0.675762622	1	3
CHCHD10	neuromuscular junction/metabolism	3.59E-05	0.0001285	0.08447205	0.6737233	1	2
CHCHD10	oligopeptides/pharmacology	2.20E-09	2.30E-08	0.033333333	0.684648414	1	0
CHCHD10	parkinson disease/genetics	0.000867805	0.00156266	0.099706026	0.395836357	2	4
CHCHD10	synapses/metabolism	1.82E-05	8.15E-05	0.066101695	0.684648414	1	0
CHCHD10	transcription factors/genetics	2.25E-06	1.20E-05	0.066101695	0.684648414	1	0
CHCHD10	transcription factors/metabolism	4.03E-10	4.86E-09	0.033333333	0.684648414	1	0
CHCHD2	amyotrophic lateral sclerosis/genetics	4.72E-08	3.14E-07	0.05	0.684648414	1	0
CHCHD2	cell differentiation	0.000174755	0.000621894	0.033547633	0.371068466	2	0
CHCHD2	dna-binding proteins	1.75E-07	1.10E-06	0.05	0.684648414	1	0
CHCHD2	dna-binding proteins/genetics	6.30E-12	9.61E-11	0.05	0.684648414	1	0
CHCHD2	dna-binding proteins/metabolism	4.72E-08	3.14E-07	0.05	0.684648414	1	0
CHCHD2	human embryonic stem cells	6.30E-12	9.61E-11	0.05	0.684648414	1	0
CHCHD2	human embryonic stem cells/metabolism	9.07E-05	0.000347002	0.098305085	0.684648414	1	0
CHCHD2	induced pluripotent stem cells/metabolism	0.00133459	0.002903379	0.150615062	0.360232201	2	3
CHCHD2	mitochondria/metabolism	0.001848037	0.003188515	0.125073098	0.395836357	2	4
CHCHD2	mitochondrial diseases/genetics	1.75E-07	1.10E-06	0.05	0.684648414	1	0
CHCHD2	mitochondrial membranes/metabolism	9.07E-05	0.000347002	0.098305085	0.684648414	1	0
CHCHD2	mitochondrial proteins/genetics	0.000878146	0.001984479	0.142634263	0.675762622	1	3
CHCHD2	mitochondrial proteins/metabolism	0.002971441	0.005971928	0.195655566	0.675762622	1	3
CHCHD2	motor neurons/metabolism	4.72E-08	3.14E-07	0.05	0.684648414	1	0
CHCHD2	mutation/genetics	0.00092228	0.002760764	0.044184687	0.371068466	2	0
